Subject,University,Semester ,Exam,Marks,Concept,Question,Has_Code,Code_Snippet,Diagram
Data Structures,"Daffodil International University",Spring 2025,Semester Final,3,Binary Search Tree,"A university wants to efficiently manage student records using a BST. Each node represents a student and contains: Student ID (int) — unique key, Name (string), CGPA (float). The system must support: (1) Insertion while maintaining BST properties, (2) Searching by Student ID to display Name and CGPA, (3) Deletion ensuring BST remains valid (replacing with inorder successor or predecessor)
Suppose the Student ID 120 needs to be deleted. Show the updated BST after performing deletion while maintaining BST properties.",No,,
Data Structures,"Daffodil International University",Spring 2025,Semester Final,2,Complexity," Analyze the worst-case and average-case time complexity of insertion, searching, and deletion in a BST. Discuss how an unbalanced BST can affect performance and propose an alternative approach to improve efficiency.",No,,
Data Structures,"Daffodil International University",Spring 2025,Semester Final,2.5,Tree Traversal,"Explain the differences between In-order, Pre-order, and Post-order traversal of a Binary Tree with an example.",No,,
Data Structures,"Daffodil International University",Spring 2025,Semester Final,2.5,Heap,How is a MinHeap different from MaxHeap? Give an example.,No,,
Data Structures,"Daffodil International University",Spring 2025,Semester Final,10,Binary Search Tree,"Write a C program to implement an AVL Tree with the following functionalities:
1. Insertion of a node (Ensure the balance factor is maintained).
2. Left and Right Rotation functions to maintain balance.
3. Display the tree in Inorder traversal to verify balancing.
Requirements: (1) Explain the importance of the balance factor. (2) Demonstrate with an example how an imbalance is corrected using rotations.",No,,
Data Structures,"Daffodil International University",Spring 2025,Semester Final,10,Shortest Path,"A traffic navigation system needs to efficiently manage road networks where each intersection is a node, and roads are weighted edges (distance/time). The system should be able to:
1. Find the shortest path between two locations.
2. Identify the best route when certain roads are closed due to maintenance.
Task:
1. Propose a Graph-based model for this system.
2. Explain how this Graph can be used for shortest path calculation.
3. Draw a diagram to represent the structure of this system.
",No,,
Data Structures,"Daffodil International University",Spring 2026,Semester Final,5,Binary Search Tree,"A tech company is developing a system to manage a large collection of unique user IDs. The records are stored in a simple rule: values smaller than a node are placed on one side and values greater than the node are placed on the other side. The engineers want to maintain a tree structure that keeps the height as small as possible after every insertion to ensure consistently fast lookup times. The company has provided the following unique user IDs: (40, 20, 10, 60, 50, 70, 25, 30, 80).
Construct the tree step-by-step after inserting all the elements in the given order.",No,,
Data Structures,"Daffodil International University",Spring 2026,Semester Final,3,Binary Search Tree,"A tech company is developing a system to manage a large collection of unique user IDs. The records are stored in a simple rule: values smaller than a node are placed on one side and values greater than the node are placed on the other side. The engineers want to maintain a tree structure that keeps the height as small as possible after every insertion to ensure consistently fast lookup times. The company has provided the following unique user IDs: (40, 20, 10, 60, 50, 70, 25, 30, 80).
Draw the updated tree after deleting the element 20 while maintaining height as small as possible.",No,,
Data Structures,"Daffodil International University",Spring 2026,Semester Final,6,Binary Search Tree,"A library is organizing its catalog of unique book accession numbers for internal record-keeping. The records are stored in a hierarchical structure where each number is placed according to a simple rule: values smaller than a node are placed on one side and values greater than the node are placed on the other side. The structure is built based on the order in which the accession numbers are received, without applying any additional balancing or restructuring. The library system receives the following accession numbers: (55, 25, 75, 15, 35, 65, 85, 30, 40).
Write a C program to create the tree from the given data elements and display all the package IDs in ascending order based on the tree's ordering property.",No,,
Data Structures,"Daffodil International University",Spring 2026,Semester Final,3,Binary Search Tree,"A library is organizing its catalog of unique book accession numbers for internal record-keeping. The records are stored in a hierarchical structure where each number is placed according to a simple rule: values smaller than a node are placed on one side and values greater than the node are placed on the other side. The structure is built based on the order in which the accession numbers are received, without applying any additional balancing or restructuring. The library system receives the following accession numbers: (55, 25, 75, 15, 35, 65, 85, 30, 40)
Write a function (deleteRecord) to remove a specific accession number from the tree structure while preserving the ordering rule.",No,,
Data Structures,"Daffodil International University",Spring 2026,Semester Final,3,Tree,"A library is organizing its catalog of unique book accession numbers for internal record-keeping. The records are stored in a hierarchical structure where each number is placed according to a simple rule: values smaller than a node are placed on one side and values greater than the node are placed on the other side. The structure is built based on the order in which the accession numbers are received, without applying any additional balancing or restructuring. The library system receives the following accession numbers: (55, 25, 75, 15, 35, 65, 85, 30, 40).
remove a specific accession number from the tree structure while preserving the ordering rule.
Write a function to find how many leaf nodes are in tree.",No,,
